sku_id,ASIS_1센터_kg,ASIS_2센터_kg,ASIS_3센터_kg,ASIS_4센터_kg,ASIS_5센터_kg,TO_BE_1센터_kg,TO_BE_2센터_kg,TO_BE_3센터_kg,TO_BE_4센터_kg,TO_BE_5센터_kg,TO_BE_총재고_kg,storage_type
383601,0.0,1567.0,0.0,0.0,0.0,82.8,1398.8,0.0,65.9,19.5,1567.0,실온
383684,1149.1,0.0,0.0,0.0,0.0,511.6,157.1,138.6,288.3,53.6,1149.2,냉동
384106,0.0,0.0,0.0,0.0,2172.0,52.8,41.2,0.0,241.5,1836.5,2172.0,실온
384132,2620.0,0.0,0.0,0.0,0.0,2463.7,0.0,0.0,156.3,0.0,2620.0,실온
384157,0.0,878.0,0.0,0.0,0.0,27.8,804.5,0.0,29.4,16.3,878.0,실온
384565,0.0,0.0,2074.8,0.0,0.0,213.3,121.1,1334.3,302.0,104.1,2074.8,냉동
384584,0.0,0.0,0.0,515.0,0.0,63.0,14.0,0.0,428.7,9.3,515.0,냉장
384635,1719.0,0.0,0.0,0.0,0.0,1474.0,80.0,0.0,111.2,53.8,1719.0,냉장
384845,0.0,5900.0,0.0,0.0,0.0,591.7,4462.7,0.0,623.0,222.7,5900.1,실온
385646,2485.0,2124.3,0.0,0.0,0.0,2385.6,2124.3,0.0,80.9,18.6,4609.4,실온
385648,454.4,1479.6,0.0,0.0,0.0,454.4,1462.1,0.0,13.5,4.0,1934.0,실온
385753,0.0,0.0,0.0,1278.0,0.0,128.4,47.2,64.0,1008.5,29.8,1277.9,냉동
386044,0.0,0.0,0.0,2592.0,0.0,386.7,214.3,0.0,1889.3,101.7,2592.0,냉장
386048,0.0,0.0,0.0,878.4,0.0,354.4,184.2,0.0,265.5,74.3,878.4,냉장
386049,0.0,0.0,0.0,1000.8,0.0,385.2,208.5,0.0,315.4,91.7,1000.8,냉장
386084,460.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,460.0,실온
386089,776.0,0.0,0.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,776.0,실온
386091,548.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,548.0,실온
386162,0.0,4108.8,0.0,0.0,0.0,33.0,4013.0,0.0,40.6,22.2,4108.8,실온
386175,1431.0,0.0,0.0,0.0,0.0,1408.0,9.1,4.8,5.6,3.5,1431.0,냉동
386568,800.0,0.0,0.0,0.0,0.0,444.7,80.3,82.5,161.8,30.7,800.0,냉동
386608,0.0,0.0,0.0,805.9,0.0,107.9,58.7,57.8,545.3,36.3,806.0,냉동
386642,659.0,4113.6,0.0,0.0,0.0,659.0,4044.7,0.0,45.2,23.6,4772.5,실온
387101,0.0,0.0,0.0,0.0,749.0,53.1,38.0,0.0,76.3,581.6,749.0,실온
387120,0.0,0.0,0.0,4464.0,0.0,761.7,479.4,350.9,2651.5,220.4,4463.9,냉동
387197,0.0,0.0,0.0,0.0,442.0,8.9,1.8,0.5,7.3,423.4,441.9,냉동
387198,0.0,0.0,0.0,1143.0,0.0,29.9,23.3,5.3,1056.2,28.4,1143.1,냉동
387242,1180.0,0.0,0.0,1862.0,0.0,890.7,129.1,87.2,1862.0,72.9,3041.9,냉동
387340,3450.0,0.0,0.0,0.0,0.0,3443.8,1.4,0.0,2.7,2.1,3450.0,실온
387660,3023.0,0.0,0.0,0.0,0.0,2941.2,37.3,0.0,35.4,9.2,3023.1,냉장
387719,3756.0,0.0,0.0,0.0,0.0,2345.0,379.2,255.5,521.7,254.6,3756.0,냉동
387749,0.0,0.0,0.0,753.0,0.0,241.8,0.2,0.4,509.8,0.8,753.0,냉동
387983,0.0,1246.2,0.0,0.0,0.0,97.6,863.4,0.0,186.0,99.2,1246.2,실온
388676,1251.0,0.0,0.0,0.0,0.0,1104.5,21.8,36.6,68.0,20.0,1250.9,냉동
388678,2100.0,0.0,0.0,0.0,0.0,1975.4,24.2,34.2,39.2,27.0,2100.0,냉동
388679,2544.0,0.0,0.0,0.0,0.0,2454.4,19.3,25.5,34.8,10.0,2544.0,냉동
388681,1354.0,0.0,0.0,0.0,0.0,1328.8,6.8,4.0,8.8,5.5,1353.9,냉동
388743,0.0,0.0,0.0,0.0,3472.5,212.5,124.2,102.9,269.6,2763.3,3472.5,냉동
388745,325.0,0.0,0.0,3324.0,0.0,325.0,42.1,21.2,3235.4,25.3,3649.0,냉동
389114,0.0,7319.0,0.0,0.0,0.0,29.9,7241.0,0.0,36.0,12.1,7319.0,실온
389503,5689.0,0.0,0.0,0.0,0.0,5512.2,176.8,0.0,0.0,0.0,5689.0,냉장
389547,0.0,8136.0,0.0,0.0,0.0,200.4,7648.8,0.0,222.6,64.2,8136.0,실온
389575,0.0,1987.2,0.0,0.0,0.0,9.7,1971.7,0.0,4.7,1.1,1987.2,실온
389579,2120.0,0.0,0.0,0.0,0.0,1939.2,57.0,0.0,96.1,27.6,2119.9,실온
389698,0.0,213.0,0.0,0.0,0.0,41.0,148.2,0.0,18.0,5.7,212.9,실온
389702,0.0,0.0,0.0,1449.6,0.0,18.7,14.5,20.7,1377.5,18.2,1449.6,냉동
389708,0.0,4950.0,0.0,0.0,0.0,78.3,4825.8,0.0,34.3,11.5,4949.9,실온
389923,789.0,0.0,0.0,0.0,0.0,766.2,6.5,5.3,7.3,3.6,788.9,냉동
389932,0.0,0.0,0.0,0.0,2203.6,14.3,3.3,8.4,5.5,2172.2,2203.7,냉동
390015,1287.1,0.0,0.0,0.0,0.0,1184.2,23.6,20.7,43.3,15.3,1287.1,냉동
390077,0.0,1379.7,0.0,0.0,0.0,58.6,1246.4,0.0,58.6,16.1,1379.7,실온
390088,0.0,0.0,0.0,4269.0,0.0,313.4,185.1,208.7,3449.9,111.9,4269.0,냉동
390233,3613.5,0.0,0.0,0.0,0.0,3309.6,113.6,0.0,108.1,82.2,3613.5,실온
390254,0.0,0.0,1100.8,0.0,0.0,24.0,6.5,1056.1,10.7,3.5,1100.8,냉동
390280,1366.2,0.0,0.0,0.0,0.0,1314.8,13.6,0.0,12.5,25.3,1366.2,냉장
390344,188.8,0.0,0.0,0.0,0.0,176.4,2.5,0.0,6.3,3.6,188.8,냉장
390619,4240.0,0.0,0.0,0.0,0.0,4043.3,50.0,0.0,121.7,25.0,4240.0,실온
390905,0.0,0.0,0.0,0.0,4305.0,131.7,68.1,100.1,74.4,3930.7,4305.0,냉동
391043,382.8,0.0,0.0,0.0,0.0,370.0,4.8,0.0,7.9,0.0,382.7,냉동
391060,1350.0,0.0,6158.0,5844.0,0.0,1350.0,218.8,5804.7,5844.0,134.5,13352.0,냉동
391062,2588.0,0.0,1288.0,3222.0,0.0,2588.0,119.0,1083.6,3222.0,85.4,7098.0,냉동
391082,0.0,0.0,0.0,0.0,4185.0,262.2,147.7,91.1,202.5,3481.4,4184.9,냉동
391083,0.0,0.0,0.0,0.0,3274.0,124.4,107.5,77.6,125.0,2839.4,3273.9,냉동
391084,0.0,0.0,0.0,0.0,3911.0,194.6,119.4,63.6,199.9,3333.4,3910.9,냉동
391174,2115.0,0.0,0.0,0.0,0.0,1920.8,22.8,113.8,54.2,3.5,2115.1,냉동
391247,0.0,0.0,0.0,1296.0,0.0,28.2,16.2,0.0,1243.8,7.8,1296.0,실온
391347,0.0,0.0,0.0,618.0,0.0,29.4,14.2,13.6,549.0,11.8,618.0,냉동
391532,0.0,0.0,0.0,8514.0,0.0,571.2,247.8,0.0,7587.9,107.1,8514.0,실온
392026,834.0,0.0,0.0,0.0,0.0,806.0,18.4,1.8,6.5,1.2,833.9,냉동
392031,0.0,0.0,0.0,608.0,0.0,59.2,53.4,51.3,425.1,19.0,608.0,냉동
392443,3226.0,0.0,0.0,0.0,0.0,2981.6,68.5,0.0,113.0,63.0,3226.1,냉장
392479,0.0,0.0,0.0,694.8,0.0,41.2,26.3,34.5,576.6,16.2,694.8,냉동
393478,3440.0,0.0,0.0,0.0,0.0,2277.5,345.0,0.0,540.0,277.5,3440.0,실온
393479,2080.0,0.0,0.0,0.0,0.0,1168.8,262.5,0.0,435.0,213.8,2080.1,실온
393750,1608.0,0.0,0.0,0.0,0.0,1548.2,18.6,0.0,31.8,9.4,1608.0,실온
393835,0.0,0.0,0.0,0.0,1764.0,33.9,46.5,22.0,38.9,1622.8,1764.1,냉동
394379,0.0,0.0,0.0,0.0,7850.0,275.0,195.8,0.0,187.5,7191.7,7850.0,냉장
394662,8328.0,0.0,1200.0,7236.0,0.0,8328.0,682.0,1200.0,6218.8,335.2,16764.0,냉동
394889,0.0,0.0,0.0,0.0,1948.3,86.4,61.6,0.0,35.9,1764.3,1948.2,냉장
395130,0.0,0.0,0.0,576.0,0.0,136.8,46.6,94.8,282.4,15.4,576.0,냉동
396370,12728.0,0.0,0.0,0.0,0.0,12381.6,104.8,0.0,165.7,75.9,12728.0,실온
396581,3510.4,0.0,0.0,0.0,0.0,3366.8,51.9,0.0,76.4,15.3,3510.4,실온
396847,0.0,0.0,0.0,0.0,1166.2,77.9,43.2,0.0,53.6,991.5,1166.2,실온
396967,699.9,0.0,0.0,0.0,1526.5,639.6,23.9,0.0,36.4,1526.5,2226.4,실온
397057,0.0,0.0,0.0,0.0,4006.0,16.1,3.6,8.8,9.0,3968.4,4005.9,냉동
397334,1840.3,0.0,0.0,0.0,0.0,1750.2,15.9,9.0,53.4,11.8,1840.3,냉동
397434,2315.3,0.0,0.0,863.0,0.0,2152.1,111.1,0.0,863.0,52.1,3178.3,냉장
397597,0.0,0.0,0.0,446.0,0.0,120.6,27.8,0.0,294.8,2.8,446.0,실온
397917,0.0,0.0,2492.4,0.0,0.0,117.4,63.2,2188.4,88.1,35.3,2492.4,냉동
398284,0.0,0.0,0.0,0.0,2526.0,146.0,39.6,31.2,60.1,2249.1,2526.0,냉동
398529,0.0,0.0,0.0,1242.0,0.0,14.2,5.5,7.9,1210.6,3.7,1241.9,냉동
398546,0.0,0.0,0.0,0.0,4860.0,170.6,102.0,133.4,169.4,4284.6,4860.0,냉동
398552,0.0,0.0,0.0,0.0,523.0,64.1,27.7,0.0,40.1,391.2,523.1,냉장
398555,0.0,0.0,0.0,0.0,2297.5,245.2,143.5,0.0,320.8,1587.9,2297.4,냉장
398664,0.0,612.0,0.0,0.0,0.0,66.0,288.0,0.0,115.0,143.0,612.0,실온
398888,0.0,0.0,0.0,3281.5,0.0,222.3,0.0,303.0,2756.3,0.0,3281.6,냉동
399177,1719.0,0.0,0.0,0.0,0.0,1607.7,33.9,0.0,56.7,20.7,1719.0,실온
399636,2620.0,0.0,0.0,0.0,0.0,2529.0,46.7,0.0,14.0,30.3,2620.0,실온
399894,6440.0,8080.0,0.0,2020.0,0.0,6182.0,8080.0,0.0,2020.0,258.0,16540.0,실온
401481,0.0,0.0,0.0,9540.0,0.0,323.8,161.0,75.2,8798.0,182.0,9540.0,냉동
401501,1351.0,0.0,0.0,0.0,0.0,805.0,184.1,0.0,204.0,157.8,1350.9,실온
401531,0.0,0.0,0.0,5805.0,0.0,197.8,105.0,38.5,5334.2,129.5,5805.0,냉동
403039,0.0,0.0,0.0,4704.0,0.0,236.1,144.2,0.0,4205.6,118.1,4704.0,냉장
403640,3255.4,0.0,0.0,0.0,0.0,2832.9,107.4,0.0,218.7,96.4,3255.4,실온
403693,0.0,0.0,0.0,808.0,0.0,45.4,32.0,29.9,687.5,13.2,808.0,냉동
403702,3297.2,0.0,0.0,0.0,0.0,2923.5,111.3,0.0,221.7,40.8,3297.3,실온
403705,3132.0,0.0,0.0,0.0,0.0,2660.1,149.9,0.0,254.5,67.4,3131.9,실온
403987,1809.0,1336.0,0.0,0.0,0.0,1609.9,1336.0,0.0,131.4,67.7,3145.0,실온
404503,2138.5,0.0,0.0,0.0,0.0,1908.9,56.7,0.0,120.3,52.7,2138.6,실온
404509,0.0,0.0,0.0,3940.0,0.0,74.7,33.8,0.0,3790.7,40.8,3940.0,냉장
404516,0.0,0.0,0.0,445.0,0.0,78.2,36.2,0.0,289.2,41.4,445.0,냉장
407401,0.0,0.0,0.0,0.0,819.0,92.1,30.7,52.3,41.2,602.8,819.1,냉동
407408,4777.1,0.0,0.0,0.0,0.0,4777.1,0.0,0.0,0.0,0.0,4777.1,냉동
408196,0.0,0.0,0.0,0.0,6281.0,128.7,921.1,0.0,388.7,4842.5,6281.0,냉장
410676,11800.0,0.0,0.0,12920.0,0.0,11206.3,0.0,0.0,12920.0,593.7,24720.0,실온
414143,0.0,3819.9,0.0,0.0,0.0,11.0,3798.6,0.0,3.0,7.3,3819.9,실온
421164,648.0,0.0,0.0,0.0,1380.0,592.3,21.1,0.0,34.7,1380.0,2028.1,실온
421165,968.3,176.0,0.0,0.0,1228.0,968.3,176.0,0.0,20.5,1207.5,2372.3,실온
421410,1325.0,0.0,0.0,0.0,0.0,1168.6,57.7,42.8,44.6,11.4,1325.1,냉동
421532,2520.0,10832.0,0.0,0.0,0.0,2520.0,10707.9,0.0,85.2,38.9,13352.0,실온
424365,1536.0,0.0,648.0,228.0,0.0,1536.0,43.8,571.6,228.0,32.6,2412.0,냉동
424613,1905.0,0.0,0.0,0.0,0.0,1747.4,46.3,9.4,79.6,22.2,1904.9,냉동
425842,304.1,0.0,0.0,0.0,0.0,293.0,7.0,0.0,1.9,2.3,304.2,냉장
426121,1551.6,0.0,0.0,0.0,0.0,1333.0,21.0,75.8,104.6,17.2,1551.6,냉동
426122,2901.0,0.0,0.0,0.0,0.0,2441.7,131.1,78.5,167.3,82.4,2901.0,냉동
426361,12061.5,0.0,0.0,4224.0,0.0,11847.4,1212.8,0.0,2671.8,553.6,16285.6,실온
426511,0.0,0.0,0.0,0.0,358.0,57.3,2.0,0.0,19.0,279.6,357.9,냉장
426647,280.0,0.0,0.0,1272.0,0.0,280.0,34.8,0.0,1215.2,22.0,1552.0,냉장
426648,316.8,0.0,0.0,2708.6,0.0,316.8,51.9,0.0,2629.0,27.7,3025.4,냉장
426663,0.0,0.0,0.0,2892.0,0.0,86.3,74.9,0.0,2689.7,41.1,2892.0,냉장
426670,1077.3,0.0,0.0,0.0,0.0,971.1,25.3,21.3,44.4,15.2,1077.3,냉동
426788,0.0,4700.0,0.0,0.0,0.0,163.3,4275.0,0.0,201.7,60.0,4700.0,실온
426841,0.0,0.0,0.0,0.0,1980.0,22.3,17.7,0.0,25.2,1914.8,1980.0,냉장
426856,0.0,0.0,0.0,0.0,3277.0,63.9,47.7,29.7,62.8,3072.9,3277.0,냉동
426946,2257.6,0.0,0.0,0.0,0.0,2138.8,39.3,39.6,39.9,0.0,2257.6,냉동
427473,5376.0,0.0,2008.0,5952.0,0.0,5376.0,552.8,2008.0,5064.2,335.1,13336.1,냉동
427476,1910.0,0.0,0.0,0.0,0.0,1560.2,111.3,0.0,159.4,79.1,1910.0,냉장
427631,2213.0,0.0,0.0,0.0,0.0,1850.3,96.9,79.7,89.7,96.5,2213.1,냉동
427822,0.0,1420.0,0.0,0.0,0.0,63.3,1171.7,0.0,111.7,73.3,1420.0,실온
427889,2354.0,0.0,0.0,3500.0,0.0,2233.8,80.5,0.0,3500.0,39.7,5854.0,냉장
427912,0.0,13800.0,0.0,0.0,0.0,313.3,13323.3,0.0,121.7,41.7,13800.0,실온
428161,0.0,0.0,0.0,1267.0,0.0,91.0,46.3,0.0,1103.9,25.7,1266.9,실온
428345,0.0,0.0,0.0,0.0,1944.0,103.2,40.8,0.0,144.0,1656.0,1944.0,냉장
428406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,실온
428501,1805.3,0.0,0.0,0.0,0.0,1271.8,105.0,144.9,236.6,47.0,1805.3,냉동
428541,0.0,0.0,0.0,0.0,2834.0,79.0,58.3,45.0,102.6,2549.1,2834.0,냉동
428545,0.0,0.0,0.0,0.0,3348.0,96.1,71.5,61.4,102.3,3016.8,3348.1,냉동
428596,0.0,0.0,0.0,0.0,1315.2,9.8,14.4,1.8,5.7,1283.5,1315.2,냉동
429312,0.0,0.0,0.0,1822.0,0.0,124.0,65.3,64.7,1542.7,25.3,1822.0,냉동
429396,1956.0,0.0,0.0,0.0,0.0,1856.3,33.0,7.0,33.2,26.5,1956.0,냉동
429524,1575.8,0.0,0.0,0.0,0.0,1359.8,62.3,0.0,112.5,41.1,1575.7,실온
429762,724.5,0.0,0.0,1026.0,0.0,724.5,15.9,21.4,974.2,14.4,1750.4,냉동
430398,0.0,0.0,0.0,928.9,0.0,40.4,20.9,29.8,826.2,11.6,928.9,냉동
430504,0.0,0.0,2404.9,0.0,0.0,16.1,4.2,2373.8,8.0,2.7,2404.8,냉동
430673,3199.5,0.0,0.0,0.0,0.0,3138.6,10.1,0.0,41.4,9.5,3199.6,실온
430849,0.0,0.0,0.0,0.0,1590.0,16.9,14.9,9.0,15.8,1533.4,1590.0,냉동
430850,0.0,1190.0,0.0,0.0,0.0,31.7,1109.9,0.0,36.8,11.6,1190.0,실온
430956,64.8,0.0,0.0,0.0,0.0,12.5,18.1,5.5,11.2,17.6,64.9,냉동
431164,1012.0,0.0,0.0,0.0,0.0,983.9,0.9,20.2,3.7,3.3,1012.0,냉동
431177,10212.0,0.0,0.0,0.0,0.0,9903.2,78.2,83.2,109.2,38.2,10212.0,냉동
431210,1743.0,0.0,0.0,0.0,0.0,1667.3,14.1,38.1,17.3,6.2,1743.0,냉동
431314,0.0,0.0,2690.0,0.0,0.0,309.2,109.2,1990.0,189.2,92.5,2690.1,냉동
431354,279.3,0.0,0.0,0.0,0.0,277.2,0.5,0.0,1.6,0.0,279.3,냉장
431372,0.0,3520.0,0.0,0.0,0.0,494.2,2705.0,0.0,264.2,56.7,3520.1,실온
431376,610.0,0.0,0.0,0.0,0.0,600.7,2.7,0.0,4.7,2.0,610.1,냉장
431396,1644.0,0.0,0.0,0.0,0.0,1231.2,85.2,112.2,130.8,84.6,1644.0,냉동
431406,686.0,0.0,0.0,0.0,0.0,462.4,45.8,8.4,126.0,43.4,686.0,냉동
431472,1510.0,0.0,0.0,0.0,0.0,1450.7,10.3,27.5,13.7,7.8,1510.0,냉동
431476,0.0,0.0,0.0,2100.0,0.0,48.2,53.5,0.0,1932.8,65.5,2100.0,냉장
431715,808.0,0.0,0.0,0.0,0.0,564.9,2.2,1.6,215.3,24.0,808.0,냉동
432134,0.0,0.0,0.0,1060.0,0.0,57.3,18.7,0.0,977.3,6.7,1060.0,냉장
432135,0.0,0.0,0.0,1410.0,0.0,41.3,23.3,0.0,1332.0,13.3,1409.9,냉장
432217,0.0,0.0,0.0,1352.0,0.0,193.3,149.3,42.3,914.7,52.3,1351.9,냉동
432383,0.0,2374.2,0.0,0.0,0.0,41.4,2288.0,0.0,27.4,17.5,2374.3,실온
432416,810.0,0.0,0.0,0.0,0.0,696.0,28.0,58.0,16.0,12.0,810.0,냉동
432430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,냉동
432614,0.0,2626.0,0.0,0.0,0.0,79.8,2450.4,0.0,67.9,27.9,2626.0,실온
432615,0.0,2084.0,0.0,0.0,0.0,63.0,1948.2,0.0,46.7,26.0,2083.9,실온
432796,0.0,0.0,0.0,1470.0,0.0,220.5,17.5,143.5,1088.5,0.0,1470.0,냉동
432997,1325.0,0.0,0.0,0.0,0.0,1213.3,31.7,0.0,65.4,14.6,1325.0,실온
433381,2570.0,0.0,0.0,1205.0,0.0,2570.0,151.7,0.0,964.2,89.2,3775.1,냉장
433760,478.4,0.0,0.0,0.0,0.0,290.7,47.1,49.0,65.0,26.5,478.3,냉동
433871,951.3,0.0,0.0,0.0,0.0,880.4,8.3,21.2,33.1,8.3,951.3,냉동
433956,0.0,0.0,0.0,3789.0,0.0,65.5,39.8,9.2,3641.8,32.7,3789.0,냉동
434103,2210.0,0.0,0.0,0.0,1286.6,2164.4,13.2,9.5,22.8,1286.6,3496.5,냉동
434109,0.0,0.0,0.0,2623.2,0.0,152.0,145.3,80.9,2174.6,70.3,2623.1,냉동
434114,0.0,0.0,0.0,5170.0,0.0,168.0,189.0,0.0,4713.8,99.2,5170.0,실온
434115,0.0,0.0,0.0,2570.0,0.0,63.0,115.5,0.0,2354.2,37.3,2570.0,실온
434117,0.0,0.0,0.0,7420.0,0.0,241.5,269.5,0.0,6772.5,136.5,7420.0,실온
434307,0.0,0.0,0.0,5193.6,0.0,190.4,80.6,58.2,4805.0,59.4,5193.6,냉동
434465,0.0,0.0,0.0,0.0,312.0,31.0,62.2,0.0,90.3,128.4,311.9,냉장
434547,0.0,0.0,0.0,1736.6,0.0,38.6,67.0,137.2,1441.3,52.4,1736.5,냉동
434601,0.0,456.0,0.0,612.0,0.0,95.4,326.4,0.0,612.0,34.2,1068.0,실온
434663,988.0,1356.0,0.0,0.0,0.0,988.0,1308.0,0.0,29.6,18.4,2344.0,실온
434678,2216.0,0.0,0.0,0.0,0.0,2162.1,18.7,0.0,23.5,11.7,2216.0,실온
434705,1455.3,0.0,0.0,0.0,0.0,1442.5,3.5,0.0,0.1,9.3,1455.4,실온
434814,2397.6,0.0,0.0,0.0,0.0,2270.7,41.2,0.0,45.8,39.9,2397.6,실온
435235,2036.0,0.0,0.0,1046.0,0.0,2036.0,97.9,89.6,790.6,67.9,3082.0,냉동
435321,0.0,0.0,0.0,4923.0,0.0,207.9,308.7,0.0,4148.1,258.3,4923.0,냉동
435348,0.0,0.0,0.0,670.0,0.0,283.3,31.7,101.7,231.7,21.7,670.1,냉동
435354,0.0,0.0,0.0,430.0,0.0,208.8,16.3,0.0,187.3,17.5,429.9,냉장
435356,0.0,0.0,0.0,1223.6,0.0,111.9,10.0,0.0,1092.5,9.2,1223.6,냉장
435503,0.0,0.0,0.0,0.0,3210.0,598.5,206.5,0.0,521.5,1883.5,3210.0,냉장
435505,0.0,0.0,0.0,0.0,3402.0,510.3,174.2,178.2,368.6,2170.8,3402.1,냉동
435513,0.0,0.0,0.0,0.0,2616.0,315.0,148.5,90.0,225.0,1837.5,2616.0,냉동
435516,1455.1,0.0,0.0,0.0,0.0,1003.4,76.8,0.0,314.8,60.1,1455.1,실온
435517,0.0,0.0,0.0,0.0,399.6,34.6,19.4,0.0,42.5,303.1,399.6,냉장
435528,504.0,0.0,0.0,0.0,0.0,467.2,6.0,0.0,27.6,3.2,504.0,실온
435529,0.0,0.0,0.0,0.0,4320.0,464.8,235.2,313.6,506.8,2799.6,4320.0,냉동
435530,0.0,0.0,0.0,0.0,3476.4,390.6,85.7,173.9,289.8,2536.4,3476.4,냉동
435562,7607.9,0.0,0.0,0.0,0.0,7220.6,50.0,98.4,196.1,42.8,7607.9,냉동
435569,0.0,0.0,0.0,0.0,7880.0,545.0,145.0,164.2,440.8,6585.0,7880.0,냉동
435580,7535.1,0.0,0.0,0.0,0.0,4900.0,873.5,242.9,451.6,1067.0,7535.0,냉동
435583,0.0,0.0,0.0,3378.0,0.0,190.0,176.4,27.3,2792.1,192.2,3378.0,냉동
435593,0.0,0.0,0.0,0.0,2671.2,79.4,132.3,62.7,69.6,2327.2,2671.2,냉동
435596,0.0,0.0,0.0,0.0,2592.0,386.4,641.2,215.6,481.6,867.2,2592.0,냉동
435786,0.0,0.0,0.0,2009.0,0.0,219.8,135.3,116.7,1444.2,93.1,2009.1,냉동
435880,0.0,0.0,0.0,1981.6,0.0,41.8,24.2,22.3,1874.7,18.7,1981.7,냉동
436001,0.0,12951.0,0.0,0.0,0.0,150.5,12414.8,0.0,201.2,184.4,12950.9,실온
436007,0.0,5306.0,0.0,0.0,0.0,201.6,4738.1,0.0,220.3,146.1,5306.1,실온
436009,0.0,5754.0,0.0,0.0,0.0,126.9,5356.4,0.0,177.8,92.9,5754.0,실온
436020,690.9,0.0,0.0,0.0,0.0,658.0,12.0,0.0,10.8,10.1,690.9,실온
436021,2244.0,0.0,0.0,0.0,0.0,1938.2,70.8,94.0,94.6,46.4,2244.0,냉동
436027,0.0,0.0,0.0,0.0,28950.0,6157.5,3858.8,4462.5,2883.8,11587.5,28950.1,냉동
436318,418.0,0.0,0.0,0.0,0.0,396.3,7.8,2.7,8.3,2.9,418.0,냉동
436528,2620.0,0.0,0.0,0.0,0.0,2532.0,34.0,0.0,48.0,6.0,2620.0,냉장
436743,0.0,0.0,0.0,0.0,543.0,20.8,21.2,2.6,26.8,471.5,542.9,냉동
436820,1040.0,0.0,0.0,0.0,0.0,1023.7,3.5,0.0,9.0,3.8,1040.0,냉장
437087,0.0,0.0,0.0,3640.0,0.0,572.8,240.3,0.0,2665.8,161.0,3639.9,냉장
437277,692.0,0.0,0.0,0.0,0.0,577.9,34.1,0.0,68.8,11.2,692.0,실온
437282,542.0,0.0,0.0,0.0,0.0,433.5,34.1,0.0,64.3,10.1,542.0,실온
437287,2525.0,0.0,0.0,0.0,1005.0,2441.6,17.2,34.9,31.2,1005.0,3529.9,냉동
437293,0.0,0.0,0.0,1422.0,0.0,286.0,109.0,0.0,994.0,33.0,1422.0,냉장
437297,0.0,0.0,0.0,3330.0,0.0,1496.7,533.3,0.0,1126.7,173.3,3330.0,냉장
437300,0.0,0.0,0.0,3320.0,0.0,563.3,196.7,0.0,2500.0,60.0,3320.0,냉장
437302,0.0,0.0,0.0,588.0,0.0,165.7,61.3,0.0,339.0,22.0,588.0,냉장
437314,0.0,0.0,0.0,6040.0,0.0,2745.5,992.9,0.0,1993.1,308.6,6040.1,냉장
437316,0.0,0.0,0.0,500.0,0.0,90.7,32.5,0.0,366.7,10.2,500.1,냉장
437318,0.0,0.0,0.0,877.5,0.0,227.1,82.9,0.0,541.7,25.8,877.5,냉장
437319,0.0,0.0,0.0,809.0,0.0,281.3,89.7,0.0,411.7,26.3,809.0,냉장
437320,2865.0,0.0,2480.0,0.0,60.0,1860.4,326.1,2480.0,630.6,107.9,5405.0,냉동
437322,480.0,0.0,2265.6,0.0,163.2,777.3,237.4,1386.2,432.3,75.6,2908.8,냉동
437323,812.5,0.0,2937.5,0.0,2575.0,1405.8,525.0,2937.5,829.8,626.9,6325.0,냉동
437324,384.8,0.0,6053.2,0.0,4129.2,2854.2,1165.5,4140.6,1857.9,549.1,10567.3,냉동
437325,0.0,1804.8,0.0,0.0,0.0,381.4,1095.7,0.0,284.2,43.5,1804.8,실온
437354,0.0,5349.3,0.0,0.0,0.0,64.0,5168.6,0.0,72.7,44.0,5349.3,실온
437520,0.0,0.0,0.0,0.0,2145.0,144.3,76.6,97.9,106.4,1719.8,2145.0,냉동
437521,0.0,0.0,0.0,0.0,1088.0,311.5,49.9,440.0,265.0,21.7,1088.1,냉동
437523,0.0,0.0,0.0,0.0,2180.0,560.4,125.3,961.2,457.2,75.9,2180.0,냉동
437524,0.0,0.0,0.0,0.0,3596.4,788.3,221.2,1671.2,795.6,120.2,3596.5,냉동
437525,0.0,0.0,0.0,0.0,1480.0,200.7,59.5,126.0,123.7,970.2,1480.1,냉동
437526,0.0,0.0,0.0,820.0,0.0,130.7,46.7,0.0,628.7,14.0,820.1,냉장
437602,0.0,2686.0,0.0,0.0,0.0,137.1,2456.2,0.0,83.6,9.1,2686.0,실온
437604,0.0,3240.0,0.0,0.0,0.0,185.3,2904.3,0.0,126.3,24.0,3239.9,실온
437606,19625.0,625.0,0.0,0.0,0.0,19353.3,625.0,0.0,231.2,40.4,20249.9,실온
437608,0.0,414.0,0.0,0.0,0.0,9.6,395.6,0.0,7.6,1.2,414.0,실온
437611,0.0,480.0,0.0,0.0,0.0,9.9,461.1,0.0,8.0,1.1,480.1,실온
437674,1940.0,0.0,0.0,0.0,0.0,1871.9,8.1,4.0,47.5,8.4,1939.9,냉동
437897,0.0,36.0,0.0,0.0,0.0,17.6,7.4,0.0,9.4,1.6,36.0,실온
438025,0.0,5700.0,0.0,0.0,0.0,350.5,4881.0,0.0,319.0,149.5,5700.0,실온
