sku_id,sku_name,storage_type,category,unit_weight_kg,lead_time_day,center_id,region,stock_qty_unit,stock_kg,monthly_outbound_kg,daily_avg_outbound_kg,transfer_in_kg,transfer_out_kg,turnover_kg,safety_stock_kg,center_capa_kg,capa_utilization_pct
463887,463887 상품,실온,농산물,20.0,7,2,충청권,0.0,0.0,40.0,1.333,0.0,0.0,,4.67,753055.1,67.25
374153,374153 상품,냉동,가공식품,1.25,7,2,충청권,0.0,0.0,517.5,17.25,517.5,0.0,,60.38,753055.1,67.25
461110,461110 상품,냉동,수산물,10.0,7,2,충청권,0.0,0.0,20.0,0.667,0.0,0.0,,2.33,753055.1,67.25
431354,431354 상품,냉장,축산물,1.0,1,2,충청권,0.0,0.0,27.45,0.915,27.45,0.0,,0.46,753055.1,67.25
341983,341983 상품,실온,가공식품,2.16,1,2,충청권,652.0,1408.3200000000002,334.8,11.16,15.120000000000001,1732.0,0.238,5.58,753055.1,67.25
701488,701488 상품,냉동,CK제품,5.0,14,2,충청권,0.0,0.0,400.0,13.333,0.0,0.0,,93.33,753055.1,67.25
379702,379702 상품,냉동,축산물,1.0,7,2,충청권,0.0,0.0,386.0,12.867,386.0,0.0,,45.03,753055.1,67.25
122751,122751 상품,냉동,가공식품,1.0,1,2,충청권,0.0,0.0,197.0,6.567,200.0,3.0,,3.28,753055.1,67.25
348356,348356 상품,냉동,가공식품,1.0,4,2,충청권,0.0,0.0,239.0,7.967,239.0,0.0,,15.93,753055.1,67.25
461990,461990 상품,냉장,농산물,6.5,7,2,충청권,0.0,0.0,39.0,1.3,0.0,0.0,,4.55,753055.1,67.25
120459,120459 상품,실온,가공식품,1.965,7,2,충청권,0.0,0.0,646.485,21.55,646.485,0.0,,75.42,753055.1,67.25
449126,449126 상품,실온,비식품,7.5,7,2,충청권,0.0,0.0,645.0,21.5,645.0,0.0,,75.25,753055.1,67.25
387197,387197 상품,냉동,가공식품,1.0,1,2,충청권,0.0,0.0,111.0,3.7,111.0,0.0,,1.85,753055.1,67.25
343221,343221 상품,냉장,가공식품,2.0,15,2,충청권,0.0,0.0,276.0,9.2,276.0,0.0,,69.0,753055.1,67.25
242829,242829 상품,실온,가공식품,0.025,2,2,충청권,0.0,0.0,167.175,5.573,167.175,0.0,,5.57,753055.1,67.25
461887,461887 상품,냉장,가공식품,10.0,7,2,충청권,0.0,0.0,10.0,0.333,0.0,0.0,,1.17,753055.1,67.25
431376,431376 상품,냉장,가공식품,10.0,1,2,충청권,0.0,0.0,160.0,5.333,160.0,0.0,,2.67,753055.1,67.25
373188,373188 상품,실온,비식품,4.0,2,2,충청권,0.0,0.0,1880.0,62.667,1880.0,0.0,,62.67,753055.1,67.25
257767,257767 상품,냉장,가공식품,0.9,2,2,충청권,0.0,0.0,513.9,17.13,513.9,0.0,,17.13,753055.1,67.25
234452,234452 상품,냉동,가공식품,0.4,1,2,충청권,0.0,0.0,203.6,6.787,203.6,0.0,,3.39,753055.1,67.25
283292,283292 상품,냉동,가공식품,5.6,2,2,충청권,0.0,0.0,268.8,8.96,268.8,0.0,,8.96,753055.1,67.25
410676,410676 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,168676.3,66.4
437314,437314 상품,냉장,가공식품,2.5,7,3,호남권,0.0,0.0,26910.0,897.0,34750.0,20.0,,3139.5,168676.3,66.4
426361,426361 상품,실온,가공식품,16.5,3,3,호남권,0.0,0.0,26713.5,890.45,27258.0,0.0,,1335.68,168676.3,66.4
394662,394662 상품,냉동,가공식품,12.0,2,3,호남권,100.0,1200.0,25236.0,841.2,60.0,20712.0,21.03,841.2,168676.3,66.4
384845,384845 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,15300.0,510.0,15340.0,20.0,,255.0,168676.3,66.4
348969,348969 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,22260.0,742.0,22340.0,80.0,,371.0,168676.3,66.4
399894,399894 상품,실온,농산물,20.0,2,3,호남권,0.0,0.0,20920.0,697.333,24540.0,3620.0,,697.33,168676.3,66.4
285947,285947 상품,실온,가공식품,15.0,1,3,호남권,0.0,0.0,15420.0,514.0,15555.0,0.0,,257.0,168676.3,66.4
211959,211959 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,23460.0,782.0,23480.0,20.0,,391.0,168676.3,66.4
200034,200034 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,12260.0,408.667,12580.0,320.0,,204.33,168676.3,66.4
438888,438888 상품,냉동,축산물,6.0,1,3,호남권,268.0,1608.0,17544.0,584.8,18.0,13734.0,10.91,292.4,168676.3,66.4
221145,221145 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,21400.0,713.333,21820.0,400.0,,356.67,168676.3,66.4
437324,437324 상품,냉동,가공식품,0.37,7,3,호남권,16360.0,6053.2,9753.2,325.107,0.0,10182.0,1.611,1137.87,168676.3,66.4
196768,196768 상품,실온,가공식품,16.506,1,3,호남권,0.0,0.0,14838.894,494.63,14872.0,16.506,,247.31,168676.3,66.4
203202,203202 상품,실온,농산물,20.0,2,3,호남권,0.0,0.0,21080.0,702.667,21440.0,320.0,,702.67,168676.3,66.4
107027,107027 상품,냉동,가공식품,0.3,3,3,호남권,0.0,0.0,2466.0,82.2,2466.0,0.0,,123.3,168676.3,66.4
371325,371325 상품,냉동,가공식품,2.97,2,3,호남권,0.0,0.0,12670.02,422.334,12842.0,0.0,,422.33,168676.3,66.4
441403,441403 상품,실온,가공식품,0.355,1,3,호남권,0.0,0.0,11425.32,380.844,11468.0,43.0,,190.42,168676.3,66.4
437606,437606 상품,실온,비식품,25.0,1,3,호남권,0.0,0.0,13225.0,440.833,13225.0,0.0,,220.42,168676.3,66.4
396370,396370 상품,실온,가공식품,8.0,1,3,호남권,0.0,0.0,2888.0,96.267,2896.0,8.0,,48.13,168676.3,66.4
449508,449508 상품,실온,가공식품,0.12,7,3,호남권,0.0,0.0,12257.28,408.576,12338.0,14.88,,1430.02,168676.3,66.4
436027,436027 상품,냉동,가공식품,10.0,15,3,호남권,0.0,0.0,11900.0,396.667,0.0,0.0,,2975.0,168676.3,66.4
336083,336083 상품,실온,농산물,20.0,2,3,호남권,0.0,0.0,13020.0,434.0,13040.0,20.0,,434.0,168676.3,66.4
441404,441404 상품,실온,가공식품,0.355,1,3,호남권,0.0,0.0,9269.76,308.992,9312.0,34.0,,154.5,168676.3,66.4
438895,438895 상품,냉동,축산물,7.8,1,3,호남권,112.0,873.6,8252.4,275.08,0.0,7573.8,9.446,137.54,168676.3,66.4
197095,197095 상품,실온,가공식품,1.0,3,3,호남권,0.0,0.0,6330.0,211.0,6330.0,0.0,,316.5,168676.3,66.4
342003,342003 상품,실온,가공식품,10.0,2,3,호남권,0.0,0.0,7220.0,240.667,7220.0,0.0,,240.67,168676.3,66.4
219674,219674 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,11940.0,398.0,12220.0,280.0,,199.0,168676.3,66.4
437323,437323 상품,냉동,가공식품,0.25,7,3,호남권,11750.0,2937.5,5550.0,185.0,13.0,4512.5,1.889,647.5,168676.3,66.4
126988,126988 상품,냉동,가공식품,2.0,1,3,호남권,0.0,0.0,6608.0,220.267,6612.0,0.0,,110.13,168676.3,66.4
262993,262993 상품,실온,가공식품,10.0,2,3,호남권,0.0,0.0,6060.0,202.0,6070.0,0.0,,202.0,168676.3,66.4
449440,449440 상품,냉장,가공식품,10.0,7,3,호남권,0.0,0.0,3210.0,107.0,0.0,10.0,,374.5,168676.3,66.4
391060,391060 상품,냉동,축산물,2.0,3,3,호남권,3079.0,6158.0,4344.0,144.8,0.0,4376.0,0.705,217.2,168676.3,66.4
437604,437604 상품,실온,비식품,20.0,1,3,호남권,0.0,0.0,8100.0,270.0,8120.0,0.0,,135.0,168676.3,66.4
440408,440408 상품,냉장,가공식품,2.5,3,3,호남권,0.0,0.0,6290.0,209.667,6290.0,0.0,,314.5,168676.3,66.4
372666,372666 상품,실온,가공식품,7.0,3,3,호남권,0.0,0.0,5369.0,178.967,5376.0,7.0,,268.45,168676.3,66.4
140173,140173 상품,실온,가공식품,10.0,2,3,호남권,0.0,0.0,5250.0,175.0,5250.0,0.0,,175.0,168676.3,66.4
385646,385646 상품,실온,가공식품,2.84,1,3,호남권,0.0,0.0,2820.12,94.004,2931.0,34.08,,47.0,168676.3,66.4
135871,135871 상품,실온,가공식품,16.506,1,3,호남권,0.0,0.0,4143.006,138.1,3516.0,0.0,,69.05,168676.3,66.4
112751,112751 상품,실온,가공식품,0.5,1,3,호남권,0.0,0.0,744.0,24.8,744.0,0.0,,12.4,168676.3,66.4
106931,106931 상품,실온,가공식품,18.0,1,3,호남권,0.0,0.0,3222.0,107.4,3258.0,36.0,,53.7,168676.3,66.4
370881,370881 상품,냉장,가공식품,10.0,5,3,호남권,0.0,0.0,4340.0,144.667,4340.0,0.0,,361.67,168676.3,66.4
437297,437297 상품,냉장,가공식품,2.0,10,3,호남권,0.0,0.0,6470.0,215.667,12940.0,0.0,,1078.33,168676.3,66.4
436021,436021 상품,냉동,축산물,12.0,1,3,호남권,0.0,0.0,5640.0,188.0,5640.0,0.0,,94.0,168676.3,66.4
257722,257722 상품,실온,가공식품,0.21,1,3,호남권,0.0,0.0,355.95,11.865,356.0,0.0,,5.93,168676.3,66.4
460323,460323 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,4820.0,160.667,0.0,0.0,,80.33,168676.3,66.4
437602,437602 상품,실온,비식품,17.0,1,3,호남권,0.0,0.0,5032.0,167.733,5032.0,0.0,,83.87,168676.3,66.4
278773,278773 상품,실온,가공식품,3.0,1,3,호남권,0.0,0.0,4275.0,142.5,4284.0,0.0,,71.25,168676.3,66.4
140182,140182 상품,실온,가공식품,20.0,1,3,호남권,0.0,0.0,3580.0,119.333,3580.0,0.0,,59.67,168676.3,66.4
442343,442343 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,3640.0,121.333,7280.0,0.0,,60.67,168676.3,66.4
387242,387242 상품,냉동,가공식품,1.0,2,3,호남권,0.0,0.0,2617.0,87.233,2638.0,16.0,,87.23,168676.3,66.4
437320,437320 상품,냉동,가공식품,2.5,7,3,호남권,992.0,2480.0,5260.0,175.333,315.0,2603.0,2.121,613.67,168676.3,66.4
162985,162985 상품,실온,가공식품,21.0,1,3,호남권,0.0,0.0,3234.0,107.8,378.0,0.0,,53.9,168676.3,66.4
223855,223855 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,5040.0,168.0,5340.0,300.0,,84.0,168676.3,66.4
387749,387749 상품,냉동,가공식품,3.0,2,3,호남권,0.0,0.0,12.0,0.4,24.0,0.0,,0.4,168676.3,66.4
455667,455667 상품,실온,가공식품,13.0,7,3,호남권,0.0,0.0,3757.0,125.233,3887.0,130.0,,438.32,168676.3,66.4
453109,453109 상품,실온,가공식품,10.0,6,3,호남권,0.0,0.0,3950.0,131.667,4380.0,0.0,,395.0,168676.3,66.4
344480,344480 상품,냉동,가공식품,2.0,1,3,호남권,882.0,1764.0,3076.0,102.533,0.0,3658.0,1.744,51.27,168676.3,66.4
431177,431177 상품,냉동,축산물,12.0,1,3,호남권,0.0,0.0,4992.0,166.4,5004.0,0.0,,83.2,168676.3,66.4
437322,437322 상품,냉동,가공식품,0.16,7,3,호남권,14160.0,2265.6,2899.2,96.64,346.0,2275.8,1.28,338.24,168676.3,66.4
225862,225862 상품,냉동,수산물,0.5,2,3,호남권,0.0,0.0,1182.5,39.417,1183.0,0.0,,39.42,168676.3,66.4
392443,392443 상품,냉장,가공식품,1.0,1,3,호남권,0.0,0.0,539.0,17.967,539.0,0.0,,8.98,168676.3,66.4
435569,435569 상품,냉동,가공식품,5.0,5,3,호남권,0.0,0.0,1970.0,65.667,0.0,0.0,,164.17,168676.3,66.4
387120,387120 상품,냉동,가공식품,0.3,7,3,호남권,0.0,0.0,3008.1,100.27,6088.0,0.0,,350.94,168676.3,66.4
424613,424613 상품,냉동,가공식품,1.0,1,3,호남권,0.0,0.0,567.0,18.9,567.0,0.0,,9.45,168676.3,66.4
438712,438712 상품,냉동,가공식품,0.25,4,3,호남권,0.0,0.0,3240.0,108.0,6480.0,0.0,,216.0,168676.3,66.4
424365,424365 상품,냉동,축산물,12.0,1,3,호남권,54.0,648.0,3660.0,122.0,24.0,2760.0,5.648,61.0,168676.3,66.4
168657,168657 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,3280.0,109.333,3340.0,40.0,,54.67,168676.3,66.4
138365,138365 상품,냉동,가공식품,1.25,1,3,호남권,1811.0,2263.75,3413.75,113.792,4.0,3872.5,1.508,56.9,168676.3,66.4
427473,427473 상품,냉동,가공식품,2.0,7,3,호남권,1004.0,2008.0,1358.0,45.267,0.0,4790.0,0.676,158.43,168676.3,66.4
436007,436007 상품,실온,가공식품,14.0,2,3,호남권,0.0,0.0,4368.0,145.6,4438.0,70.0,,145.6,168676.3,66.4
116945,116945 상품,실온,가공식품,2.95,1,3,호남권,0.0,0.0,4678.7,155.957,4764.0,61.95,,77.98,168676.3,66.4
389547,389547 상품,실온,가공식품,18.0,2,3,호남권,0.0,0.0,2394.0,79.8,2394.0,0.0,,79.8,168676.3,66.4
100965,100965 상품,실온,가공식품,0.5,2,3,호남권,0.0,0.0,4410.0,147.0,4600.0,160.0,,147.0,168676.3,66.4
122935,122935 상품,실온,가공식품,2.95,1,3,호남권,0.0,0.0,4103.45,136.782,4133.0,32.45,,68.39,168676.3,66.4
431372,431372 상품,실온,비식품,10.0,5,3,호남권,0.0,0.0,3210.0,107.0,3230.0,0.0,,267.5,168676.3,66.4
337229,337229 상품,실온,가공식품,0.35,1,3,호남권,0.0,0.0,2041.2,68.04,2041.0,0.0,,34.02,168676.3,66.4
138271,138271 상품,냉동,가공식품,1.25,1,3,호남권,1554.0,1942.5,1688.75,56.292,10.0,3676.25,0.869,28.15,168676.3,66.4
294614,294614 상품,냉동,가공식품,2.0,1,3,호남권,859.0,1718.0,2046.0,68.2,68.0,3332.0,1.191,34.1,168676.3,66.4
457579,457579 상품,냉동,가공식품,0.8,1,3,호남권,0.0,0.0,3551.2,118.373,3552.0,0.0,,59.19,168676.3,66.4
345674,345674 상품,실온,가공식품,3.2,1,3,호남권,0.0,0.0,3680.0,122.667,3686.0,0.0,,61.33,168676.3,66.4
280432,280432 상품,실온,가공식품,0.125,2,3,호남권,0.0,0.0,2345.75,78.192,2346.0,258.0,,78.19,168676.3,66.4
390233,390233 상품,실온,가공식품,16.5,1,3,호남권,0.0,0.0,3564.0,118.8,3581.0,0.0,,59.4,168676.3,66.4
421532,421532 상품,실온,가공식품,8.0,1,3,호남권,0.0,0.0,2800.0,93.333,2848.0,56.0,,46.67,168676.3,66.4
368865,368865 상품,실온,가공식품,3.0,3,3,호남권,0.0,0.0,3279.0,109.3,3294.0,3.0,,163.95,168676.3,66.4
138272,138272 상품,냉동,가공식품,1.15,1,3,호남권,2425.0,2788.75,2806.0,93.533,138.0,4939.65,1.006,46.77,168676.3,66.4
160016,160016 상품,실온,가공식품,3.3,1,3,호남권,0.0,0.0,3128.4,104.28,3128.0,0.0,,52.14,168676.3,66.4
458258,458258 상품,실온,가공식품,0.1,5,3,호남권,0.0,0.0,1112.0,37.067,1116.0,4.0,,92.67,168676.3,66.4
389503,389503 상품,냉장,축산물,1.0,4,3,호남권,0.0,0.0,3457.0,115.233,3480.0,22.0,,230.47,168676.3,66.4
459818,459818 상품,실온,농산물,20.0,2,3,호남권,0.0,0.0,1500.0,50.0,0.0,0.0,,50.0,168676.3,66.4
391082,391082 상품,냉동,농산물,1.0,3,3,호남권,0.0,0.0,1822.0,60.733,0.0,0.0,,91.1,168676.3,66.4
435562,435562 상품,냉동,축산물,1.0,5,3,호남권,0.0,0.0,1181.04,39.368,1181.0,0.0,,98.42,168676.3,66.4
362526,362526 상품,실온,가공식품,14.0,1,3,호남권,0.0,0.0,3010.0,100.333,3108.0,98.0,,50.17,168676.3,66.4
303506,303506 상품,냉동,가공식품,2.72,2,3,호남권,840.0,2284.8,1781.6,59.387,54.0,3157.76,0.78,59.39,168676.3,66.4
105314,105314 상품,실온,가공식품,1.0,2,3,호남권,0.0,0.0,2211.0,73.7,2218.0,7.0,,73.7,168676.3,66.4
439875,439875 상품,실온,가공식품,10.0,5,3,호남권,0.0,0.0,3170.0,105.667,3180.0,10.0,,264.17,168676.3,66.4
117642,117642 상품,냉동,가공식품,1.0,2,3,호남권,1391.0,1391.0,3487.0,116.233,0.0,5194.0,2.507,116.23,168676.3,66.4
437087,437087 상품,냉장,가공식품,10.0,7,3,호남권,0.0,0.0,4630.0,154.333,9400.0,80.0,,540.17,168676.3,66.4
391532,391532 상품,실온,가공식품,18.0,7,3,호남권,0.0,0.0,1548.0,51.6,3132.0,0.0,,180.6,168676.3,66.4
407408,407408 상품,냉동,축산물,1.0,1,3,호남권,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,168676.3,66.4
426648,426648 상품,냉장,가공식품,5.28,1,3,호남권,0.0,0.0,2782.56,92.752,3068.0,0.0,,46.38,168676.3,66.4
437524,437524 상품,냉동,가공식품,0.37,14,3,호남권,0.0,0.0,10189.8,339.66,0.0,11.0,,2377.62,168676.3,66.4
389708,389708 상품,실온,가공식품,10.0,1,3,호남권,0.0,0.0,2810.0,93.667,2840.0,0.0,,46.83,168676.3,66.4
370216,370216 상품,냉동,가공식품,3.06,2,3,호남권,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,168676.3,66.4
373141,373141 상품,실온,농산물,20.0,1,3,호남권,0.0,0.0,2500.0,83.333,2560.0,60.0,,41.67,168676.3,66.4
435235,435235 상품,냉동,가공식품,2.0,2,3,호남권,0.0,0.0,2688.0,89.6,2716.0,0.0,,89.6,168676.3,66.4
372644,372644 상품,냉장,가공식품,1.44,2,3,호남권,0.0,0.0,2368.8,78.96,2369.0,0.0,,78.96,168676.3,66.4
158924,158924 상품,냉동,가공식품,0.3,2,3,호남권,0.0,0.0,2752.8,91.76,2753.0,0.0,,91.76,168676.3,66.4
325396,325396 상품,냉동,가공식품,1.0,1,3,호남권,255.0,255.0,2492.0,83.067,32.0,5031.0,9.773,41.53,168676.3,66.4
454575,454575 상품,냉동,가공식품,5.13,7,3,호남권,0.0,0.0,5591.7,186.39,5606.0,0.0,,652.36,168676.3,66.4
123913,123913 상품,냉장,가공식품,2.0,1,3,호남권,0.0,0.0,1770.0,59.0,588.0,50.0,,29.5,168676.3,66.4
372642,372642 상품,냉장,가공식품,1.0,2,3,호남권,0.0,0.0,1951.0,65.033,0.0,20.0,,65.03,168676.3,66.4
370336,370336 상품,냉장,가공식품,2.0,5,3,호남권,0.0,0.0,2548.0,84.933,5096.0,2.0,,212.33,168676.3,66.4
391062,391062 상품,냉동,축산물,2.0,3,3,호남권,644.0,1288.0,1840.0,61.333,50.0,2430.0,1.429,92.0,168676.3,66.4
434705,434705 상품,실온,가공식품,1.26,1,3,호남권,0.0,0.0,31.5,1.05,39.0,8.0,,0.52,168676.3,66.4
438025,438025 상품,실온,비식품,6.0,5,3,호남권,0.0,0.0,2886.0,96.2,2886.0,18.0,,240.5,168676.3,66.4
228381,228381 상품,냉장,가공식품,12.0,7,3,호남권,0.0,0.0,2028.0,67.6,2040.0,0.0,,236.6,168676.3,66.4
454439,454439 상품,실온,가공식품,1.2,1,3,호남권,0.0,0.0,415.2,13.84,830.0,0.0,,6.92,168676.3,66.4
247343,247343 상품,냉동,가공식품,1.05,1,3,호남권,1062.0,1115.1000000000001,364.35,12.145,9.0,2690.1,0.327,6.07,168676.3,66.4
439111,439111 상품,냉동,가공식품,6.0,1,3,호남권,86.0,516.0,2742.0,91.4,0.0,2274.0,5.314,45.7,168676.3,66.4
370334,370334 상품,냉동,가공식품,0.77,2,3,호남권,2538.0,1954.26,2535.61,84.52,10.0,2172.63,1.297,84.52,168676.3,66.4
454995,454995 상품,냉장,가공식품,1.0,1,3,호남권,0.0,0.0,2594.0,86.467,5230.0,0.0,,43.23,168676.3,66.4
387719,387719 상품,냉동,가공식품,2.0,7,3,호남권,0.0,0.0,2190.0,73.0,2190.0,0.0,,255.5,168676.3,66.4
251923,251923 상품,실온,가공식품,2.0,1,3,호남권,0.0,0.0,2010.0,67.0,2010.0,0.0,,33.5,168676.3,66.4
130805,130805 상품,냉장,가공식품,1.0,2,3,호남권,0.0,0.0,1200.0,40.0,2400.0,0.0,,40.0,168676.3,66.4
294622,294622 상품,냉동,가공식품,2.0,1,3,호남권,0.0,0.0,1170.0,39.0,1208.0,20.0,,19.5,168676.3,66.4
235555,235555 상품,냉동,가공식품,1.0,2,3,호남권,2025.0,2025.0,1144.0,38.133,4.0,2034.0,0.565,38.13,168676.3,66.4
440410,440410 상품,냉장,가공식품,2.5,3,3,호남권,0.0,0.0,3312.5,110.417,3320.0,8.0,,165.62,168676.3,66.4
390905,390905 상품,냉동,가공식품,1.0,2,3,호남권,0.0,0.0,3003.0,100.1,0.0,0.0,,100.1,168676.3,66.4
108420,108420 상품,실온,가공식품,1.88,3,3,호남권,0.0,0.0,2898.96,96.632,2905.0,1.88,,144.95,168676.3,66.4
391084,391084 상품,냉동,농산물,1.0,3,3,호남권,0.0,0.0,1273.0,42.433,0.0,0.0,,63.65,168676.3,66.4
295723,295723 상품,실온,가공식품,10.0,1,3,호남권,0.0,0.0,1620.0,54.0,1830.0,210.0,,27.0,168676.3,66.4
437354,437354 상품,실온,가공식품,3.3,1,3,호남권,0.0,0.0,2168.1,72.27,2297.0,132.0,,36.14,168676.3,66.4
454040,454040 상품,실온,가공식품,0.125,5,3,호남권,0.0,0.0,837.0,27.9,843.0,6.0,,69.75,168676.3,66.4
436009,436009 상품,실온,가공식품,14.0,2,3,호남권,0.0,0.0,2506.0,83.533,2506.0,0.0,,83.53,168676.3,66.4
390088,390088 상품,냉동,가공식품,1.0,5,3,호남권,0.0,0.0,2504.0,83.467,5194.0,0.0,,208.67,168676.3,66.4
347918,347918 상품,실온,비식품,8.0,2,3,호남권,0.0,0.0,1416.0,47.2,1416.0,0.0,,47.2,168676.3,66.4
427912,427912 상품,실온,가공식품,20.0,5,3,호남권,0.0,0.0,2100.0,70.0,2100.0,0.0,,175.0,168676.3,66.4
459371,459371 상품,냉동,가공식품,1.0,5,3,호남권,0.0,0.0,1738.0,57.933,0.0,0.0,,144.83,168676.3,66.4
158135,158135 상품,실온,가공식품,0.5,1,3,호남권,0.0,0.0,2210.0,73.667,2210.0,0.0,,36.83,168676.3,66.4
431314,431314 상품,냉동,가공식품,10.0,5,3,호남권,269.0,2690.0,4230.0,141.0,0.0,8420.0,1.572,352.5,168676.3,66.4
452329,452329 상품,실온,가공식품,1.0,7,3,호남권,0.0,0.0,647.0,21.567,647.0,0.0,,75.48,168676.3,66.4
440171,440171 상품,냉동,수산물,0.9,7,3,호남권,0.0,0.0,2293.2,76.44,4590.0,2.0,,267.54,168676.3,66.4
362482,362482 상품,냉장,가공식품,2.7,1,3,호남권,0.0,0.0,888.3,29.61,165.0,32.0,,14.8,168676.3,66.4
441157,441157 상품,냉장,축산물,1.0,1,3,호남권,0.0,0.0,3437.76,114.592,3438.0,0.0,,57.3,168676.3,66.4
397917,397917 상품,냉동,가공식품,1.2,2,3,호남권,2077.0,2492.4,2241.6,74.72,0.0,9139.0,0.899,74.72,168676.3,66.4
458239,458239 상품,냉동,가공식품,5.0,10,3,호남권,0.0,0.0,2685.0,89.5,0.0,60.0,,447.5,168676.3,66.4
373419,373419 상품,실온,가공식품,20.0,1,3,호남권,0.0,0.0,2500.0,83.333,2520.0,0.0,,41.67,168676.3,66.4
137063,137063 상품,실온,가공식품,10.0,1,3,호남권,0.0,0.0,510.0,17.0,280.0,20.0,,8.5,168676.3,66.4
371326,371326 상품,실온,가공식품,9.0,3,3,호남권,0.0,0.0,2466.0,82.2,2484.0,0.0,,123.3,168676.3,66.4
294616,294616 상품,냉동,가공식품,2.0,1,3,호남권,463.0,926.0,2906.0,96.867,34.0,2356.0,3.138,48.43,168676.3,66.4
373780,373780 상품,냉동,가공식품,1.0,14,3,호남권,0.0,0.0,203.0,6.767,506.0,0.0,,47.37,168676.3,66.4
398546,398546 상품,냉동,농산물,1.0,3,3,호남권,0.0,0.0,2667.0,88.9,0.0,0.0,,133.35,168676.3,66.4
437300,437300 상품,냉장,가공식품,2.0,10,3,호남권,0.0,0.0,2200.0,73.333,4400.0,0.0,,366.67,168676.3,66.4
351084,351084 상품,실온,비식품,6.8,1,3,호남권,0.0,0.0,2114.8,70.493,2115.0,0.0,,35.25,168676.3,66.4
381515,381515 상품,냉동,가공식품,0.3,2,3,호남권,0.0,0.0,1431.9,47.73,2872.0,0.0,,47.73,168676.3,66.4
100108,100108 상품,실온,가공식품,20.0,1,3,호남권,0.0,0.0,1540.0,51.333,1900.0,360.0,,25.67,168676.3,66.4
440145,440145 상품,냉장,가공식품,1.0,7,3,호남권,0.0,0.0,2422.0,80.733,4844.0,0.0,,282.57,168676.3,66.4
376212,376212 상품,냉동,가공식품,1.05,3,3,호남권,2669.0,2802.4500000000003,1806.0,60.2,2324.0,657.2,0.644,90.3,168676.3,66.4
394379,394379 상품,냉장,가공식품,10.0,5,3,호남권,0.0,0.0,1520.0,50.667,0.0,10.0,,126.67,168676.3,66.4
138392,138392 상품,실온,가공식품,17.0,1,3,호남권,0.0,0.0,1649.0,54.967,1870.0,221.0,,27.48,168676.3,66.4
426647,426647 상품,냉장,가공식품,8.0,1,3,호남권,0.0,0.0,1856.0,61.867,1984.0,0.0,,30.93,168676.3,66.4
387340,387340 상품,실온,가공식품,0.4,4,3,호남권,0.0,0.0,74.8,2.493,75.0,0.0,,4.99,168676.3,66.4
138260,138260 상품,실온,가공식품,5.0,1,3,호남권,0.0,0.0,1705.0,56.833,1705.0,0.0,,28.42,168676.3,66.4
138070,138070 상품,냉장,가공식품,2.5,2,3,호남권,0.0,0.0,2212.5,73.75,2213.0,0.0,,73.75,168676.3,66.4
458653,458653 상품,냉동,가공식품,1.0,10,3,호남권,5692.0,5692.0,1982.0,66.067,4.0,8455.0,0.348,330.33,168676.3,66.4
124171,124171 상품,냉동,가공식품,0.24,14,3,호남권,0.0,0.0,227.76,7.592,234.0,6.0,,53.14,168676.3,66.4
459236,459236 상품,실온,가공식품,0.09,1,3,호남권,0.0,0.0,434.79,14.493,0.0,0.0,,7.25,168676.3,66.4
455116,455116 상품,냉동,가공식품,1.0,7,3,호남권,0.0,0.0,1404.0,46.8,1416.0,11.0,,163.8,168676.3,66.4
280433,280433 상품,실온,가공식품,0.125,2,3,호남권,0.0,0.0,1342.75,44.758,1347.0,4.375,,44.76,168676.3,66.4
439805,439805 상품,실온,가공식품,3.05,7,3,호남권,0.0,0.0,2363.75,78.792,2367.0,3.0,,275.77,168676.3,66.4
105599,105599 상품,냉장,가공식품,0.45,2,3,호남권,0.0,0.0,503.1,16.77,521.0,18.0,,16.77,168676.3,66.4
512178,512178 상품,실온,비식품,8.8,1,3,호남권,0.0,0.0,2587.2,86.24,0.0,35.0,,43.12,168676.3,66.4
103556,103556 상품,실온,가공식품,0.115,1,3,호남권,0.0,0.0,1396.56,46.552,1397.0,0.0,,23.28,168676.3,66.4
388679,388679 상품,냉동,축산물,3.0,1,3,호남권,0.0,0.0,1530.0,51.0,1530.0,0.0,,25.5,168676.3,66.4
372645,372645 상품,냉장,가공식품,1.6,1,3,호남권,0.0,0.0,1520.0,50.667,1524.0,0.0,,25.33,168676.3,66.4
362836,362836 상품,냉장,가공식품,3.0,6,3,호남권,0.0,0.0,1593.0,53.1,1641.0,45.0,,159.3,168676.3,66.4
701348,701348 상품,냉동,CK제품,5.0,14,3,호남권,0.0,0.0,865.0,28.833,0.0,60.0,,201.83,168676.3,66.4
