sku_id,center_id,storage_type,AS_IS_stock_kg,TO_BE_stock_kg_heuristic,변화_kg
378332,4,실온,0.0,4812.17,4812.17
378332,5,실온,0.0,0.0,0.0
441710,1,냉동,1175.0,1175.0,0.0
441710,2,냉동,0.0,0.0,0.0
441710,3,냉동,0.0,0.0,0.0
441710,4,냉동,0.0,0.0,0.0
441710,5,냉동,0.0,0.0,0.0
428545,1,냉동,0.0,0.0,0.0
428545,2,냉동,0.0,3291.25,3291.25
428545,3,냉동,0.0,0.0,0.0
428545,4,냉동,0.0,0.0,0.0
428545,5,냉동,3348.0,56.75,-3291.25
426856,1,냉동,0.0,3244.03,3244.03
426856,2,냉동,0.0,0.0,0.0
426856,3,냉동,0.0,0.0,0.0
426856,4,냉동,0.0,0.0,0.0
426856,5,냉동,3277.0,32.97,-3244.03
434601,1,실온,0.0,0.0,0.0
434601,2,실온,456.0,456.0,0.0
434601,4,실온,612.0,612.0,0.0
434601,5,실온,0.0,0.0,0.0
398888,1,냉동,0.0,0.0,0.0
398888,2,냉동,0.0,0.0,0.0
398888,3,냉동,0.0,0.0,0.0
398888,4,냉동,3281.52,3281.52,0.0
398888,5,냉동,0.0,0.0,0.0
427889,1,냉장,2354.0,2354.0,0.0
427889,2,냉장,0.0,0.0,0.0
427889,4,냉장,3500.0,3500.0,0.0
427889,5,냉장,0.0,0.0,0.0
372124,1,냉장,0.0,0.0,0.0
372124,2,냉장,0.0,0.0,0.0
372124,4,냉장,2510.0,2510.0,0.0
372124,5,냉장,0.0,0.0,0.0
380355,1,냉동,0.0,0.0,0.0
380355,2,냉동,0.0,0.0,0.0
380355,3,냉동,2447.0,2447.0,0.0
380355,4,냉동,0.0,0.0,0.0
380355,5,냉동,0.0,0.0,0.0
382584,1,냉동,1140.0,1140.0,0.0
382584,2,냉동,0.0,0.0,0.0
382584,3,냉동,0.0,0.0,0.0
382584,4,냉동,0.0,0.0,0.0
382584,5,냉동,1162.8,1162.8,0.0
338888,1,실온,0.0,1334.37,1334.37
338888,2,실온,1337.64,3.27,-1334.37
338888,4,실온,0.0,0.0,0.0
338888,5,실온,0.0,0.0,0.0
434465,1,냉장,0.0,0.0,0.0
434465,2,냉장,0.0,0.0,0.0
434465,4,냉장,0.0,0.0,0.0
434465,5,냉장,312.0,312.0,0.0
438926,1,냉동,0.0,5012.0,5012.0
438926,2,냉동,0.0,0.0,0.0
438926,3,냉동,0.0,0.0,0.0
438926,4,냉동,5226.0,214.0,-5012.0
438926,5,냉동,0.0,0.0,0.0
331498,1,냉동,0.0,0.0,0.0
331498,2,냉동,0.0,0.0,0.0
331498,3,냉동,1502.0,1502.0,0.0
331498,4,냉동,0.0,0.0,0.0
331498,5,냉동,0.0,0.0,0.0
452047,1,실온,2086.0,2086.0,0.0
452047,2,실온,0.0,0.0,0.0
452047,4,실온,0.0,0.0,0.0
452047,5,실온,0.0,0.0,0.0
370286,1,냉동,0.0,0.0,0.0
370286,2,냉동,0.0,0.0,0.0
370286,3,냉동,1490.0,1490.0,0.0
370286,4,냉동,0.0,0.0,0.0
370286,5,냉동,0.0,0.0,0.0
143791,1,실온,400.95,400.95,0.0
143791,2,실온,793.65,793.65,0.0
143791,4,실온,0.0,0.0,0.0
143791,5,실온,0.0,0.0,0.0
403702,1,실온,3297.24,3297.24,0.0
403702,2,실온,0.0,0.0,0.0
403702,4,실온,0.0,0.0,0.0
403702,5,실온,0.0,0.0,0.0
458652,1,냉동,0.0,0.0,0.0
458652,2,냉동,0.0,0.0,0.0
458652,3,냉동,1850.0,1850.0,0.0
458652,4,냉동,0.0,0.0,0.0
458652,5,냉동,0.0,0.0,0.0
389114,1,실온,0.0,7309.68,7309.68
389114,2,실온,7319.0,9.32,-7309.68
389114,4,실온,0.0,0.0,0.0
389114,5,실온,0.0,0.0,0.0
387198,1,냉동,0.0,0.0,0.0
387198,2,냉동,0.0,0.0,0.0
387198,3,냉동,0.0,0.0,0.0
387198,4,냉동,1143.0,1143.0,0.0
387198,5,냉동,0.0,0.0,0.0
435354,1,냉장,0.0,0.0,0.0
435354,2,냉장,0.0,0.0,0.0
435354,4,냉장,430.0,430.0,0.0
435354,5,냉장,0.0,0.0,0.0
396581,1,실온,3510.36,3510.36,0.0
396581,2,실온,0.0,0.0,0.0
396581,4,실온,0.0,0.0,0.0
396581,5,실온,0.0,0.0,0.0
397334,1,냉동,1840.32,1840.32,0.0
397334,2,냉동,0.0,0.0,0.0
397334,3,냉동,0.0,0.0,0.0
397334,4,냉동,0.0,0.0,0.0
397334,5,냉동,0.0,0.0,0.0
431396,1,냉동,1644.0,1644.0,0.0
431396,2,냉동,0.0,0.0,0.0
431396,3,냉동,0.0,0.0,0.0
431396,4,냉동,0.0,0.0,0.0
431396,5,냉동,0.0,0.0,0.0
297823,1,실온,262.4,262.4,0.0
297823,2,실온,479.7,479.7,0.0
297823,4,실온,0.0,0.0,0.0
297823,5,실온,676.5,676.5,0.0
390015,1,냉동,1287.09,1287.09,0.0
390015,2,냉동,0.0,0.0,0.0
390015,3,냉동,0.0,0.0,0.0
390015,4,냉동,0.0,0.0,0.0
390015,5,냉동,0.0,0.0,0.0
501183,1,실온,0.0,0.0,0.0
501183,2,실온,2790.0,2790.0,0.0
501183,4,실온,0.0,0.0,0.0
501183,5,실온,0.0,0.0,0.0
272108,1,실온,0.0,2539.83,2539.83
272108,2,실온,2550.0,10.17,-2539.83
272108,4,실온,0.0,0.0,0.0
272108,5,실온,0.0,0.0,0.0
433381,1,냉장,2570.0,2570.0,0.0
433381,2,냉장,0.0,0.0,0.0
433381,4,냉장,1205.0,1205.0,0.0
433381,5,냉장,0.0,0.0,0.0
141206,1,실온,0.0,0.0,0.0
141206,2,실온,2027.71,2027.71,0.0
141206,4,실온,0.0,0.0,0.0
141206,5,실온,1563.26,1563.26,0.0
380760,1,실온,0.0,2789.28,2789.28
380760,2,실온,2808.0,18.72,-2789.28
380760,4,실온,0.0,0.0,0.0
380760,5,실온,0.0,0.0,0.0
459234,1,실온,599.76,599.76,0.0
459234,2,실온,483.12,483.12,0.0
459234,4,실온,0.0,0.0,0.0
459234,5,실온,867.24,867.24,0.0
351702,1,냉동,908.25,908.25,0.0
351702,2,냉동,0.0,0.0,0.0
351702,3,냉동,0.0,0.0,0.0
351702,4,냉동,0.0,0.0,0.0
351702,5,냉동,0.0,0.0,0.0
429762,1,냉동,724.5,724.5,0.0
429762,2,냉동,0.0,0.0,0.0
429762,3,냉동,0.0,0.0,0.0
429762,4,냉동,1026.0,1026.0,0.0
429762,5,냉동,0.0,0.0,0.0
437525,1,냉동,0.0,0.0,0.0
437525,2,냉동,0.0,0.0,0.0
437525,3,냉동,0.0,0.0,0.0
437525,4,냉동,0.0,0.0,0.0
437525,5,냉동,1480.0,1480.0,0.0
437293,1,냉장,0.0,0.0,0.0
437293,2,냉장,0.0,0.0,0.0
437293,4,냉장,1422.0,1422.0,0.0
437293,5,냉장,0.0,0.0,0.0
435503,1,냉장,0.0,3158.67,3158.67
435503,2,냉장,0.0,0.0,0.0
435503,4,냉장,0.0,0.0,0.0
435503,5,냉장,3210.0,51.33,-3158.67
428501,1,냉동,1805.3,1805.3,0.0
428501,2,냉동,0.0,0.0,0.0
428501,3,냉동,0.0,0.0,0.0
428501,4,냉동,0.0,0.0,0.0
428501,5,냉동,0.0,0.0,0.0
377690,1,냉동,470.4,470.4,0.0
377690,2,냉동,0.0,0.0,0.0
377690,3,냉동,0.0,0.0,0.0
377690,4,냉동,0.0,0.0,0.0
377690,5,냉동,0.0,0.0,0.0
435348,1,냉동,0.0,0.0,0.0
435348,2,냉동,0.0,0.0,0.0
435348,3,냉동,0.0,0.0,0.0
435348,4,냉동,670.0,670.0,0.0
435348,5,냉동,0.0,0.0,0.0
401531,1,냉동,0.0,0.0,0.0
401531,2,냉동,0.0,0.0,0.0
401531,3,냉동,0.0,0.0,0.0
401531,4,냉동,5805.0,5805.0,0.0
401531,5,냉동,0.0,0.0,0.0
135659,1,실온,355.0,355.0,0.0
135659,2,실온,2465.0,2465.0,0.0
135659,4,실온,0.0,0.0,0.0
135659,5,실온,0.0,0.0,0.0
437319,1,냉장,0.0,0.0,0.0
437319,2,냉장,0.0,0.0,0.0
437319,4,냉장,809.0,809.0,0.0
437319,5,냉장,0.0,0.0,0.0
108361,1,실온,0.0,0.0,0.0
108361,2,실온,990.0,990.0,0.0
108361,4,실온,0.0,0.0,0.0
108361,5,실온,0.0,0.0,0.0
239195,1,실온,0.0,0.0,0.0
239195,2,실온,0.0,2969.42,2969.42
239195,4,실온,0.0,0.0,0.0
239195,5,실온,3017.6,48.18,-2969.42
106807,1,실온,0.0,0.0,0.0
106807,2,실온,576.0,576.0,0.0
106807,4,실온,0.0,0.0,0.0
106807,5,실온,0.0,0.0,0.0
436528,1,냉장,2620.0,2620.0,0.0
436528,2,냉장,0.0,0.0,0.0
436528,4,냉장,0.0,0.0,0.0
436528,5,냉장,0.0,0.0,0.0
133376,1,실온,0.0,0.0,0.0
133376,2,실온,808.79,808.79,0.0
133376,4,실온,0.0,0.0,0.0
133376,5,실온,0.0,0.0,0.0
234499,1,실온,6768.0,82.35,-6685.65
234499,2,실온,0.0,6685.65,6685.65
234499,4,실온,0.0,0.0,0.0
234499,5,실온,0.0,0.0,0.0
100732,1,실온,1822.5,1822.5,0.0
100732,2,실온,0.0,0.0,0.0
100732,4,실온,0.0,0.0,0.0
100732,5,실온,0.0,0.0,0.0
434307,1,냉동,0.0,0.0,0.0
434307,2,냉동,0.0,0.0,0.0
434307,3,냉동,0.0,0.0,0.0
434307,4,냉동,5193.6,5193.6,0.0
434307,5,냉동,0.0,0.0,0.0
136971,1,실온,360.0,360.0,0.0
136971,2,실온,0.0,0.0,0.0
136971,4,실온,0.0,0.0,0.0
136971,5,실온,0.0,0.0,0.0
448390,1,실온,0.0,3308.7,3308.7
448390,2,실온,3336.0,27.3,-3308.7
448390,4,실온,0.0,0.0,0.0
448390,5,실온,0.0,0.0,0.0
426121,1,냉동,1551.6,1551.6,0.0
426121,2,냉동,0.0,0.0,0.0
426121,3,냉동,0.0,0.0,0.0
426121,4,냉동,0.0,0.0,0.0
426121,5,냉동,0.0,0.0,0.0
362664,1,냉장,704.0,704.0,0.0
362664,2,냉장,0.0,0.0,0.0
362664,4,냉장,0.0,0.0,0.0
362664,5,냉장,0.0,0.0,0.0
138323,1,실온,630.0,630.0,0.0
138323,2,실온,1809.0,1809.0,0.0
138323,4,실온,0.0,0.0,0.0
138323,5,실온,1728.0,1728.0,0.0
362529,1,실온,0.0,0.0,0.0
362529,2,실온,966.0,966.0,0.0
362529,4,실온,0.0,0.0,0.0
362529,5,실온,0.0,0.0,0.0
701347,1,냉동,405.0,405.0,0.0
701347,2,냉동,0.0,0.0,0.0
701347,3,냉동,0.0,0.0,0.0
701347,4,냉동,0.0,0.0,0.0
701347,5,냉동,0.0,0.0,0.0
393478,1,실온,3440.0,3440.0,0.0
393478,2,실온,0.0,0.0,0.0
393478,4,실온,0.0,0.0,0.0
393478,5,실온,0.0,0.0,0.0
432614,1,실온,0.0,0.0,0.0
432614,2,실온,2626.0,2626.0,0.0
432614,4,실온,0.0,0.0,0.0
432614,5,실온,0.0,0.0,0.0
141752,1,실온,999.0,999.0,0.0
141752,2,실온,0.0,0.0,0.0
141752,4,실온,0.0,0.0,0.0
141752,5,실온,0.0,0.0,0.0
243128,1,냉동,411.75,411.75,0.0
243128,2,냉동,0.0,0.0,0.0
243128,3,냉동,0.0,0.0,0.0
243128,4,냉동,758.25,758.25,0.0
243128,5,냉동,0.0,0.0,0.0
114583,1,실온,0.0,0.0,0.0
114583,2,실온,0.0,0.0,0.0
114583,4,실온,0.0,0.0,0.0
114583,5,실온,3204.0,3204.0,0.0
426946,1,냉동,2257.6,2257.6,0.0
426946,2,냉동,0.0,0.0,0.0
426946,3,냉동,0.0,0.0,0.0
426946,4,냉동,0.0,0.0,0.0
426946,5,냉동,0.0,0.0,0.0
143383,1,실온,0.0,0.0,0.0
143383,2,실온,564.0,564.0,0.0
143383,4,실온,0.0,0.0,0.0
143383,5,실온,1944.0,1944.0,0.0
428541,1,냉동,0.0,0.0,0.0
428541,2,냉동,0.0,2785.6,2785.6
428541,3,냉동,0.0,0.0,0.0
428541,4,냉동,0.0,0.0,0.0
428541,5,냉동,2834.0,48.4,-2785.6
285483,1,실온,950.0,950.0,0.0
285483,2,실온,0.0,0.0,0.0
285483,4,실온,0.0,0.0,0.0
285483,5,실온,0.0,0.0,0.0
237766,1,실온,0.0,3463.1,3463.1
237766,2,실온,3483.0,19.9,-3463.1
237766,4,실온,0.0,0.0,0.0
237766,5,실온,0.0,0.0,0.0
450118,1,냉동,0.0,0.0,0.0
450118,2,냉동,0.0,0.0,0.0
450118,3,냉동,0.0,0.0,0.0
450118,4,냉동,3093.0,3093.0,0.0
450118,5,냉동,0.0,0.0,0.0
347858,1,실온,0.0,0.0,0.0
347858,2,실온,0.0,0.0,0.0
347858,4,실온,0.0,0.0,0.0
347858,5,실온,32.0,32.0,0.0
256914,1,냉장,1275.0,1275.0,0.0
256914,2,냉장,0.0,0.0,0.0
256914,4,냉장,0.0,0.0,0.0
256914,5,냉장,0.0,0.0,0.0
319039,1,실온,1928.0,1928.0,0.0
319039,2,실온,0.0,0.0,0.0
319039,4,실온,0.0,0.0,0.0
319039,5,실온,1958.0,1958.0,0.0
437521,1,냉동,0.0,0.0,0.0
437521,2,냉동,0.0,0.0,0.0
437521,3,냉동,0.0,0.0,0.0
437521,4,냉동,0.0,0.0,0.0
437521,5,냉동,1088.0,1088.0,0.0
353213,1,실온,4400.0,180.83,-4219.17
353213,2,실온,0.0,4219.17,4219.17
353213,4,실온,0.0,0.0,0.0
353213,5,실온,0.0,0.0,0.0
123017,1,냉장,554.0,554.0,0.0
123017,2,냉장,0.0,0.0,0.0
123017,4,냉장,0.0,0.0,0.0
123017,5,냉장,1094.0,1094.0,0.0
332845,1,실온,625.6,625.6,0.0
332845,2,실온,0.0,0.0,0.0
332845,4,실온,0.0,0.0,0.0
332845,5,실온,1465.6,1465.6,0.0
452376,1,실온,0.0,2758.11,2758.11
452376,2,실온,2770.2,12.09,-2758.11
452376,4,실온,0.0,0.0,0.0
452376,5,실온,0.0,0.0,0.0
174853,1,실온,0.0,0.0,0.0
174853,2,실온,1000.0,1000.0,0.0
174853,4,실온,0.0,0.0,0.0
174853,5,실온,0.0,0.0,0.0
108210,1,실온,1181.93,6783.04,5601.11
108210,2,실온,5609.58,8.47,-5601.11
108210,4,실온,0.0,0.0,0.0
108210,5,실온,0.0,0.0,0.0
381489,1,냉동,0.0,1565.02,1565.02
381489,2,냉동,0.0,0.0,0.0
381489,3,냉동,0.0,0.0,0.0
381489,4,냉동,0.0,0.0,0.0
381489,5,냉동,1572.0,6.98,-1565.02
441702,1,냉장,0.0,0.0,0.0
441702,2,냉장,0.0,0.0,0.0
441702,4,냉장,870.0,870.0,0.0
441702,5,냉장,0.0,0.0,0.0
368774,1,실온,710.5,710.5,0.0
368774,2,실온,1055.6,1055.6,0.0
368774,4,실온,0.0,0.0,0.0
368774,5,실온,0.0,0.0,0.0
133413,1,실온,0.0,0.0,0.0
133413,2,실온,1060.8,11.56,-1049.24
133413,4,실온,0.0,0.0,0.0
133413,5,실온,0.0,1049.24,1049.24
369198,1,실온,591.0,3054.65,2463.65
369198,2,실온,2475.0,11.35,-2463.65
369198,4,실온,0.0,0.0,0.0
369198,5,실온,0.0,0.0,0.0
450497,1,냉장,0.0,0.0,0.0
450497,2,냉장,0.0,0.0,0.0
450497,4,냉장,1419.5,1419.5,0.0
450497,5,냉장,0.0,0.0,0.0
381287,1,실온,2923.2,2923.2,0.0
381287,2,실온,0.0,0.0,0.0
381287,4,실온,0.0,0.0,0.0
381287,5,실온,0.0,0.0,0.0
380353,1,냉동,0.0,0.0,0.0
380353,2,냉동,0.0,3201.4,3201.4
380353,3,냉동,3247.0,45.6,-3201.4
380353,4,냉동,0.0,0.0,0.0
380353,5,냉동,0.0,0.0,0.0
100100,1,실온,900.0,900.0,0.0
100100,2,실온,0.0,0.0,0.0
100100,4,실온,0.0,0.0,0.0
100100,5,실온,0.0,0.0,0.0
399177,1,실온,1719.0,1719.0,0.0
399177,2,실온,0.0,0.0,0.0
399177,4,실온,0.0,0.0,0.0
399177,5,실온,0.0,0.0,0.0
166556,1,냉동,460.0,460.0,0.0
166556,2,냉동,0.0,0.0,0.0
166556,3,냉동,612.0,612.0,0.0
166556,4,냉동,0.0,0.0,0.0
166556,5,냉동,597.0,597.0,0.0
372659,1,냉동,0.0,0.0,0.0
372659,2,냉동,0.0,0.0,0.0
372659,3,냉동,0.0,0.0,0.0
372659,4,냉동,0.0,0.0,0.0
372659,5,냉동,1909.0,1909.0,0.0
173010,1,실온,0.0,0.0,0.0
173010,2,실온,0.0,0.0,0.0
173010,4,실온,0.0,0.0,0.0
173010,5,실온,2175.6,2175.6,0.0
448108,1,냉동,0.0,0.0,0.0
448108,2,냉동,0.0,0.0,0.0
448108,3,냉동,0.0,0.0,0.0
448108,4,냉동,2252.4,2252.4,0.0
448108,5,냉동,0.0,0.0,0.0
257586,1,실온,0.0,0.0,0.0
257586,2,실온,3339.0,18.9,-3320.1
257586,4,실온,0.0,0.0,0.0
257586,5,실온,0.0,3320.1,3320.1
301232,1,실온,730.0,730.0,0.0
301232,2,실온,0.0,0.0,0.0
301232,4,실온,0.0,0.0,0.0
301232,5,실온,0.0,0.0,0.0
439056,1,냉동,0.0,3765.8,3765.8
439056,2,냉동,0.0,0.0,0.0
439056,3,냉동,0.0,0.0,0.0
439056,4,냉동,3794.0,28.2,-3765.8
439056,5,냉동,0.0,0.0,0.0
136970,1,실온,1490.0,1490.0,0.0
136970,2,실온,0.0,0.0,0.0
136970,4,실온,0.0,0.0,0.0
136970,5,실온,0.0,0.0,0.0
359919,1,냉동,0.0,0.0,0.0
359919,2,냉동,0.0,0.0,0.0
359919,3,냉동,0.0,0.0,0.0
359919,4,냉동,0.0,0.0,0.0
359919,5,냉동,1469.0,1469.0,0.0
133099,1,냉동,329.0,329.0,0.0
133099,2,냉동,0.0,0.0,0.0
133099,3,냉동,0.0,0.0,0.0
133099,4,냉동,0.0,0.0,0.0
133099,5,냉동,0.0,0.0,0.0
361700,1,실온,0.0,0.0,0.0
361700,2,실온,0.0,0.0,0.0
361700,4,실온,0.0,0.0,0.0
361700,5,실온,728.0,728.0,0.0
114478,1,실온,0.0,0.0,0.0
114478,2,실온,0.0,0.0,0.0
114478,4,실온,0.0,0.0,0.0
114478,5,실온,2041.6,2041.6,0.0
434114,1,실온,0.0,0.0,0.0
434114,2,실온,0.0,0.0,0.0
434114,4,실온,5170.0,5170.0,0.0
434114,5,실온,0.0,0.0,0.0
390254,1,냉동,0.0,0.0,0.0
390254,2,냉동,0.0,0.0,0.0
390254,3,냉동,1100.8,1100.8,0.0
390254,4,냉동,0.0,0.0,0.0
390254,5,냉동,0.0,0.0,0.0
253339,1,냉동,0.0,0.0,0.0
253339,2,냉동,0.0,0.0,0.0
253339,3,냉동,0.0,0.0,0.0
253339,4,냉동,0.0,0.0,0.0
253339,5,냉동,1206.5,1206.5,0.0
297496,1,냉동,2020.0,2020.0,0.0
297496,2,냉동,0.0,0.0,0.0
297496,3,냉동,0.0,0.0,0.0
297496,4,냉동,0.0,0.0,0.0
297496,5,냉동,0.0,0.0,0.0
448527,1,냉동,0.0,0.0,0.0
448527,2,냉동,0.0,0.0,0.0
448527,3,냉동,0.0,0.0,0.0
448527,4,냉동,0.0,0.0,0.0
448527,5,냉동,450.73,450.73,0.0
123452,1,냉장,0.0,0.0,0.0
123452,2,냉장,0.0,0.0,0.0
123452,4,냉장,0.0,0.0,0.0
123452,5,냉장,1092.0,1092.0,0.0
457003,1,냉장,194.0,194.0,0.0
457003,2,냉장,0.0,0.0,0.0
457003,4,냉장,0.0,0.0,0.0
457003,5,냉장,1582.0,1582.0,0.0
362517,1,실온,1078.0,1078.0,0.0
362517,2,실온,0.0,0.0,0.0
362517,4,실온,0.0,0.0,0.0
362517,5,실온,0.0,0.0,0.0
372101,1,냉동,0.0,0.0,0.0
372101,2,냉동,0.0,0.0,0.0
372101,3,냉동,0.0,0.0,0.0
372101,4,냉동,597.0,597.0,0.0
372101,5,냉동,0.0,0.0,0.0
440874,1,냉동,0.0,0.0,0.0
440874,2,냉동,0.0,0.0,0.0
440874,3,냉동,0.0,0.0,0.0
440874,4,냉동,0.0,0.0,0.0
440874,5,냉동,0.0,0.0,0.0
436318,1,냉동,417.96,417.96,0.0
436318,2,냉동,0.0,0.0,0.0
436318,3,냉동,0.0,0.0,0.0
436318,4,냉동,0.0,0.0,0.0
436318,5,냉동,0.0,0.0,0.0
141164,1,실온,1521.0,1521.0,0.0
141164,2,실온,0.0,0.0,0.0
141164,4,실온,0.0,0.0,0.0
141164,5,실온,0.0,0.0,0.0
435580,1,냉동,7535.08,7535.08,0.0
435580,2,냉동,0.0,0.0,0.0
435580,3,냉동,0.0,0.0,0.0
435580,4,냉동,0.0,0.0,0.0
435580,5,냉동,0.0,0.0,0.0
459980,1,냉장,1058.0,1058.0,0.0
459980,2,냉장,0.0,0.0,0.0
459980,4,냉장,0.0,0.0,0.0
459980,5,냉장,0.0,0.0,0.0
458702,1,냉동,385.0,385.0,0.0
458702,2,냉동,0.0,0.0,0.0
458702,3,냉동,0.0,0.0,0.0
458702,4,냉동,0.0,0.0,0.0
458702,5,냉동,0.0,0.0,0.0
438400,1,냉동,0.0,1589.25,1589.25
438400,2,냉동,0.0,0.0,0.0
438400,3,냉동,0.0,0.0,0.0
438400,4,냉동,0.0,0.0,0.0
438400,5,냉동,1615.0,25.75,-1589.25
462710,1,냉동,0.0,0.0,0.0
462710,2,냉동,0.0,0.0,0.0
462710,3,냉동,0.0,0.0,0.0
462710,4,냉동,0.0,0.0,0.0
462710,5,냉동,0.0,0.0,0.0
375047,1,실온,0.0,0.0,0.0
375047,2,실온,0.0,0.0,0.0
375047,4,실온,3226.08,3226.08,0.0
375047,5,실온,0.0,0.0,0.0
381516,1,냉동,0.0,0.0,0.0
381516,2,냉동,0.0,0.0,0.0
381516,3,냉동,0.0,0.0,0.0
381516,4,냉동,765.0,765.0,0.0
381516,5,냉동,0.0,0.0,0.0
203218,1,실온,0.0,0.0,0.0
203218,2,실온,0.0,0.0,0.0
203218,4,실온,0.0,0.0,0.0
203218,5,실온,1756.0,1756.0,0.0
175443,1,실온,0.0,0.0,0.0
175443,2,실온,0.0,0.0,0.0
175443,4,실온,0.0,0.0,0.0
175443,5,실온,928.0,928.0,0.0
352536,1,냉동,2275.35,2275.35,0.0
352536,2,냉동,0.0,0.0,0.0
352536,3,냉동,0.0,0.0,0.0
352536,4,냉동,0.0,0.0,0.0
352536,5,냉동,0.0,0.0,0.0
229740,1,실온,0.0,0.0,0.0
229740,2,실온,375.65,375.65,0.0
229740,4,실온,0.0,0.0,0.0
229740,5,실온,559.35,559.35,0.0
455375,1,냉동,1705.5,1705.5,0.0
455375,2,냉동,0.0,0.0,0.0
455375,3,냉동,0.0,0.0,0.0
455375,4,냉동,0.0,0.0,0.0
455375,5,냉동,0.0,0.0,0.0
463258,1,냉동,2636.22,2636.22,0.0
463258,2,냉동,0.0,0.0,0.0
463258,3,냉동,0.0,0.0,0.0
463258,4,냉동,0.0,0.0,0.0
463258,5,냉동,0.0,0.0,0.0
359441,1,냉동,2412.0,2412.0,0.0
359441,2,냉동,0.0,0.0,0.0
359441,3,냉동,0.0,0.0,0.0
359441,4,냉동,0.0,0.0,0.0
359441,5,냉동,0.0,0.0,0.0
428161,1,실온,0.0,0.0,0.0
428161,2,실온,0.0,0.0,0.0
428161,4,실온,1267.0,1267.0,0.0
428161,5,실온,0.0,0.0,0.0
437318,1,냉장,0.0,0.0,0.0
437318,2,냉장,0.0,0.0,0.0
437318,4,냉장,877.5,877.5,0.0
437318,5,냉장,0.0,0.0,0.0
435505,1,냉동,0.0,0.0,0.0
435505,2,냉동,0.0,0.0,0.0
435505,3,냉동,0.0,0.0,0.0
435505,4,냉동,0.0,0.0,0.0
435505,5,냉동,3402.0,3402.0,0.0
173009,1,실온,0.0,0.0,0.0
173009,2,실온,0.0,0.0,0.0
173009,4,실온,0.0,3269.88,3269.88
173009,5,실온,3303.18,33.3,-3269.88
287566,1,실온,1480.0,1480.0,0.0
287566,2,실온,0.0,0.0,0.0
287566,4,실온,0.0,0.0,0.0
287566,5,실온,0.0,0.0,0.0
701183,1,냉동,2385.0,2385.0,0.0
701183,2,냉동,0.0,0.0,0.0
701183,3,냉동,0.0,0.0,0.0
701183,4,냉동,0.0,0.0,0.0
701183,5,냉동,0.0,0.0,0.0
435356,1,냉장,0.0,0.0,0.0
435356,2,냉장,0.0,0.0,0.0
435356,4,냉장,1223.6,1223.6,0.0
435356,5,냉장,0.0,0.0,0.0
438724,1,냉동,0.0,0.0,0.0
438724,2,냉동,0.0,0.0,0.0
438724,3,냉동,0.0,0.0,0.0
438724,4,냉동,595.0,595.0,0.0
438724,5,냉동,0.0,0.0,0.0
137197,1,실온,0.0,1203.01,1203.01
137197,2,실온,1204.94,1.93,-1203.01
137197,4,실온,0.0,0.0,0.0
137197,5,실온,0.0,0.0,0.0
430673,1,실온,3199.5,3199.5,0.0
430673,2,실온,0.0,0.0,0.0
430673,4,실온,0.0,0.0,0.0
430673,5,실온,0.0,0.0,0.0
435529,1,냉동,0.0,0.0,0.0
435529,2,냉동,0.0,0.0,0.0
435529,3,냉동,0.0,0.0,0.0
435529,4,냉동,0.0,0.0,0.0
435529,5,냉동,4320.0,4320.0,0.0
396967,1,실온,699.9,699.9,0.0
396967,2,실온,0.0,0.0,0.0
396967,4,실온,0.0,0.0,0.0
396967,5,실온,1526.5,1526.5,0.0
326154,1,냉장,115.0,2976.17,2861.17
326154,2,냉장,0.0,0.0,0.0
326154,4,냉장,0.0,0.0,0.0
326154,5,냉장,2880.0,18.83,-2861.17
368786,1,냉장,0.0,0.0,0.0
368786,2,냉장,0.0,0.0,0.0
368786,4,냉장,3540.0,3540.0,0.0
368786,5,냉장,0.0,0.0,0.0
137062,1,실온,1040.0,1040.0,0.0
137062,2,실온,0.0,0.0,0.0
137062,4,실온,0.0,0.0,0.0
137062,5,실온,0.0,0.0,0.0
274242,1,실온,2846.0,2846.0,0.0
274242,2,실온,0.0,0.0,0.0
274242,4,실온,0.0,0.0,0.0
274242,5,실온,0.0,0.0,0.0
421410,1,냉동,1325.0,1325.0,0.0
421410,2,냉동,0.0,0.0,0.0
421410,3,냉동,0.0,0.0,0.0
421410,4,냉동,0.0,0.0,0.0
421410,5,냉동,0.0,0.0,0.0
356081,1,냉동,2356.54,2356.54,0.0
356081,2,냉동,0.0,0.0,0.0
356081,3,냉동,0.0,0.0,0.0
356081,4,냉동,0.0,0.0,0.0
356081,5,냉동,0.0,0.0,0.0
146337,1,실온,1144.91,1144.91,0.0
146337,2,실온,0.0,2319.02,2319.02
146337,4,실온,0.0,0.0,0.0
146337,5,실온,2339.48,20.46,-2319.02
455446,1,냉동,3905.0,152.25,-3752.75
455446,2,냉동,0.0,3752.75,3752.75
455446,3,냉동,0.0,0.0,0.0
455446,4,냉동,0.0,0.0,0.0
455446,5,냉동,0.0,0.0,0.0
454836,1,냉동,1508.0,1508.0,0.0
454836,2,냉동,0.0,0.0,0.0
454836,3,냉동,0.0,0.0,0.0
454836,4,냉동,0.0,0.0,0.0
454836,5,냉동,0.0,0.0,0.0
434109,1,냉동,0.0,0.0,0.0
434109,2,냉동,0.0,0.0,0.0
434109,3,냉동,0.0,0.0,0.0
434109,4,냉동,2623.2,2623.2,0.0
434109,5,냉동,0.0,0.0,0.0
370312,1,실온,1454.45,1454.45,0.0
